instrumentKey,market,symbol,name,industry,tradeDate,open,high,low,close,previousClose,volume,amount,turnoverRatePct,totalMarketCap,floatMarketCap,peTtm,pb,psTtm,volumeRatio,year
2,SZ,000876,新 希 望,农牧饲渔,2000-01-04,16,16.2,15.9,16.16,15.91,230910,3718834.5,0.5787,2262723200,644808240,44.218605,4.770264,5.505815,0.37,2000
3,SZ,000408,藏格矿业,化肥行业,2000-01-04,10.2,10.48,10.01,10.39,10.2,272778,2808203.34,0.882777,1078731360,321051000,43.033388,3.511325,4.265013,0.95,2000
21,SH,600893,航发动力,航天航空,2000-01-04,6.18,6.3,6.1,6.27,6.2,232506,1452975,0.203963,1472891123.55,714745076.1,55.279158,1.888113,2.19975,0.78,2000
30,SZ,000800,一汽解放,汽车整车,2000-01-04,4.75,4.87,4.62,4.82,4.74,1851786,8831178.68,0.339256,7844550000,2630933992.96,16.629496,1.670905,2.038101,1.29,2000
40,SH,600875,东方电气,电源设备,2000-01-04,6.95,7.4,6.94,7.23,6.91,3032261,21940709,5.053768,3253500000,433800000,71.977883,2.660846,3.587533,1.76,2000
49,SH,600111,北方稀土,小金属,2000-01-04,9.22,9.95,9.1,9.93,9.19,1208055,11776350,1.078621,3619385700,1112160000,56.492128,5.724554,18.115158,4.45,2000
50,SZ,000425,徐工机械,工程机械,2000-01-04,15.4,16.82,15.32,16.28,15.29,1594259,26277916.83,2.629439,2871311674.88,987075056.88,44.082137,6.038416,2.529374,3.52,2000
60,SH,600732,爱旭股份,光伏设备,2000-01-04,7.2,7.45,7.1,7.39,7.28,266372,1954822,0.417511,1409731180,471482000,-220.395417,3.334446,2.875234,1.64,2000
62,SH,600703,三安光电,光学光电子,2000-01-04,6.5,6.6,6.35,6.58,6.45,238957,1555073,0.412478,786418570,381192560,-4.343653,4.313609,4.926656,1.13,2000
65,SH,600085,同仁堂,中药,2000-01-04,19.45,19.6,18.98,19.59,19.55,330844,6419479,0.551407,4701600000,1175400000,35.750619,6.28427,6.300555,2.78,2000
67,SZ,000001,平安银行,银行,2000-01-04,17.5,18.55,17.2,18.29,17.45,8216086,147325356.78,0.767206,28383283312.68,19586944284.09,45.250737,7.245163,15.733385,1.41,2000
70,SZ,000630,铜陵有色,有色金属,2000-01-04,7.3,7.43,7.16,7.39,7.26,346958,2537893.45,0.342242,2689960000,749183124.4,22.442432,2.502394,2.017692,0.73,2000
71,SH,600061,国投资本,证券,2000-01-04,9,9.34,8.9,9.28,9,398147,3633602,1.105964,1224960000,334080000,56.831497,3.586712,2.83727,0.92,2000
72,SH,600115,中国东航,航空机场,2000-01-04,3.9,3.99,3.85,3.99,3.9,1610000,6297911,0.536742,19419130500,1196832420,-88.669966,2.948406,2.13886,2.66,2000
77,SZ,000625,长安汽车,汽车整车,2000-01-04,3.94,4.03,3.89,4,3.96,670180,2658301.4,0.399076,4906664000,671731200,-190.912059,2.076829,1.330343,1.5,2000
81,SH,600887,伊利股份,食品饮料,2000-01-04,20.5,20.5,19.94,20.47,20,435528,8800997,0.625936,3002356802.9,1424307349.04,36.65036,4.092622,2.946878,0.45,2000
94,SH,600009,上海机场,航空机场,2000-01-04,9.66,9.93,9.5,9.8,9.66,2925700,28609226,0.650156,13230000000,4410000000,22.976112,3.657968,18.152561,0.7,2000
101,SH,600660,福耀玻璃,玻璃玻纤,2000-01-04,8.6,8.98,8.6,8.98,8.57,1345859,11885848,1.654287,2287435106.74,730575524.02,115.686758,6.094053,3.999713,3.62,2000
104,SH,600733,北汽蓝谷,汽车整车,2000-01-04,15.45,16.06,15.1,15.89,16.49,622895,9627480,0.824414,3139641540,1200586826.25,74.779608,11.365422,16.860069,2.37,2000
106,SH,600196,复星医药,化学制药,2000-01-04,17.9,18.65,17.7,18.56,17.98,793110,14595936,1.059812,4195488000,1388937600,47.156069,7.442846,10.176606,2.75,2000
112,SH,600132,重庆啤酒,酿酒行业,2000-01-04,20.5,20.5,19.8,20.24,20.76,307008,6147411,0.590936,3458449280,1051524874.4,48.017776,6.548916,11.029706,1.36,2000
113,SZ,000002,万  科Ａ,房地产开发,2000-01-04,9.8,10.4,9.6,10.3,9.75,4574708,46053451.62,1.462787,5619036054.3,3221214275,27.4171,2.710654,2.40654,2.62,2000
116,SZ,000750,国海证券,证券,2000-01-04,13.06,13.8,13,13.56,13.05,486206,6605852.71,0.93718,1458089172,703488609.96,44.996745,3.573112,10.352677,1.13,2000
126,SZ,000596,古井贡酒,酿酒行业,2000-01-04,14.62,15.2,14.6,15.06,14.72,62490,936258.9,0.31245,3539100000,301200000,26.59424,3.436328,4.267305,1.47,2000
130,SH,600089,特变电工,电网设备,2000-01-04,22.6,23.2,22.6,23.09,22.8,193882,4447948,0.310708,3447599302.4,1440816000,46.611704,7.076756,5.2069,2.14,2000
132,SZ,000776,广发证券,证券,2000-01-04,13.8,14.12,13.72,14,13.75,449602,6277636.6,0.965557,1718359916,651896336,22.915637,4.238159,25.254166,1.93,2000
138,SH,600741,华域汽车,汽车零部件,2000-01-04,11.8,11.84,11.32,11.75,12,934972,10785083,0.779143,3520300000,1410000000,26.131292,4.301883,2.660849,1.07,2000
142,SH,600188,兖矿能源,煤炭行业,2000-01-04,7.1,7.35,6.92,7.27,7.07,409550,2932836,0.513356,18902000000,579993330,23.536419,3.17265,4.252796,1.37,2000
144,SH,600795,国电电力,电力行业,2000-01-04,21.1,21.68,20.85,21.66,21.2,156545,3344041,0.244994,5514462720,1384022016,30.133658,13.25438,14.417942,1.15,2000
146,SH,600150,中国船舶,船舶制造,2000-01-04,6.2,6.55,6.2,6.44,6.31,229280,1476413,0.297766,1555215692.8,495880000,41.947217,2.757431,2.235233,1.54,2000
149,SZ,000066,中国长城,计算机设备,2000-01-04,25.18,26.8,24.85,26.41,25,2630336,68327529.12,2.546543,7620896010,2727901048.6,27.912862,8.773092,6.158137,3.5,2000
151,SH,600176,中国巨石,玻璃玻纤,2000-01-04,6.2,6.4,6.2,6.39,6.18,250174,1589614,0.357391,1341900000,447300000,36.602729,2.930652,4.241988,0.87,2000
163,SH,600809,山西汾酒,酿酒行业,2000-01-04,5.98,6.14,5.91,6.13,5.98,390866,2367092,0.546666,2653824867.86,438295000,394.215476,3.387301,9.659039,1.3,2000
166,SZ,000708,中信特钢,钢铁行业,2000-01-04,4.74,4.85,4.66,4.8,4.74,338700,1611396.25,0.26881,2157160704,604800000,35.462521,1.229873,1.407087,1.35,2000
178,SH,600760,中航沈飞,航天航空,2000-01-04,7.8,7.9,7.71,7.86,7.7,217729,1700009,0.166432,2145779787.78,1028257673.82,34.11766,2.618451,6.483126,1.32,2000
184,SZ,000768,中航西飞,航天航空,2000-01-04,13.65,13.68,13.18,13.6,13.81,1566724,21107245.54,1.340421,4508400000,1589608800,69.175557,7.524251,11.026891,0.82,2000
198,SZ,000733,振华科技,电子元件,2000-01-04,12.8,13.6,12.71,13.49,12.97,3494290,46640874.86,2.627286,4223988800,1794170000,49.626735,3.590454,8.318103,2.55,2000
207,SH,601607,上海医药,医药商业,2000-01-04,12.63,12.98,12.39,12.95,12.8,978747,12457544,0.942235,2972702349.75,1345181250,37.756073,4.499574,0.673564,1.36,2000
208,SH,600690,海尔智家,家电行业,2000-01-04,16.5,17.32,16.21,17.08,16.31,1721298,28930341,0.848972,8037661554.72,3462984176.4,27.222974,4.000852,1.993174,5.5,2000
209,SH,600745,*ST闻泰,半导体,2000-01-04,8.9,9.1,8.9,9.06,8.95,167320,1509277,0.358417,1103008757.76,422948342.4,102.548998,2.421598,6.643161,1.57,2000
219,SH,600600,青岛啤酒,酿酒行业,2000-01-04,8.2,8.3,8.1,8.29,8.17,557110,4588000,0.55711,7461000000,829000000,65.533383,3.234633,3.54771,1.54,2000
234,SH,600104,上汽集团,汽车整车,2000-01-04,9.7,10.2,9.5,10.05,9.6,3867708,38485364,0.920883,14070000000,4221000000,19.599466,3.244992,7.102306,2.78,2000
235,SH,600754,锦江酒店,旅游酒店,2000-01-04,8.48,8.55,8.33,8.5,8.23,960931,8127430,1.993567,4702546290,409713447,67.153627,4.32816,7.604438,1.88,2000
238,SH,600161,天坛生物,生物制品,2000-01-04,17.99,18.88,17.88,18.47,17.98,919307,17008504,1.915223,3546240000,886560000,76.938652,12.210932,24.190051,4.31,2000
241,SZ,000895,双汇发展,食品饮料,2000-01-04,14.15,14.8,14.1,14.57,14.11,261550,3793509.6,0.403185,3276793000,945169158.7,48.807429,5.271081,1.625699,1.12,2000
246,SH,600183,生益科技,电子元件,2000-01-04,12.8,14.09,12.5,13.8,13.1,1703170,22952133,2.003729,4515187500,1173000000,61.882069,6.093833,7.974447,2.44,2000
255,SH,600763,通策医疗,医疗服务,2000-01-04,7.73,7.95,7.73,7.81,7.65,169650,1331367,0.420759,1252099200,314899200,-41.924822,6.052909,49.513923,1.07,2000
258,SZ,000063,中兴通讯,通信设备,2000-01-04,28.6,30.5,28.55,29.89,28.71,1563939,46607938.7,1.503787,10297105000,3108560000,33.954074,9.78147,4.393849,2.18,2000
259,SH,600845,宝信软件,互联网服务,2000-01-04,10.72,11,10.38,11,10.72,413636,4470203,3.133606,2884684770,145200000,-27.618473,5.942149,11.192639,0.95,2000
263,SZ,000807,云铝股份,有色金属,2000-01-04,6,6.09,5.9,6.06,5.98,445696,2685040.05,0.557747,1878600000,484254600,-8603.062894,2.52222,2.893336,2.98,2000
265,SZ,000651,格力电器,家电行业,2000-01-04,14.8,15.15,14.65,15.08,14.73,354980,5320322.85,0.325073,4904016000,1646736000,22.304745,4.364457,1.249909,2.3,2000
272,SH,600000,浦发银行,银行,2000-01-04,24.98,25.78,24.75,25.57,24.75,4496068,113946783,1.405021,61623700000,8182400000,71.702322,16.050025,20.602801,1.75,2000
282,SH,600886,国投电力,电力行业,2000-01-04,8.8,8.97,8.65,8.91,8.98,339820,3005413,0.317143,2510355309.66,954711569.79,-26.232183,2.786819,2.271312,1.56,2000
287,SZ,000069,华侨城Ａ,房地产开发,2000-01-04,8.33,8.54,8.2,8.53,8.3,321052,2707182.52,0.357259,2947968000,766551520.8,74.458651,4.416023,13.153542,1.86,2000
300,SZ,000792,盐湖股份,化肥行业,2000-01-04,11.19,11.78,11.18,11.75,11.36,725993,8441198.31,1.118025,2594987500,762990221.5,43.904975,5.630655,12.913056,1.53,2000
308,SZ,000786,北新建材,装修建材,2000-01-04,8.4,8.63,8.28,8.53,8.36,180156,1524384.04,0.20563,2219932500,747326521.5,32.44693,3.073912,5.824796,1.3,2000
311,SZ,000938,紫光股份,互联网服务,2000-01-04,56.51,61.48,56.5,60.92,56.45,2151106,127599263.87,5.377765,7846496000,2436800000,177.324636,103.099162,19.177978,3.36,2000
315,SZ,000538,云南白药,中药,2000-01-04,11,11.41,11,11.24,11.09,716010,8057268.51,1.230004,2088594050.24,654302880,76.57134,7.755633,13.539797,1.18,2000
316,SH,600674,川投能源,电力行业,2000-01-04,6.76,6.8,6.53,6.69,6.57,195720,1306378,0.202372,1614834140.1,647009167.2,134.250826,3.66486,6.805022,0.43,2000
326,SH,600702,舍得酒业,酿酒行业,2000-01-04,9.4,9.75,9.38,9.66,9.34,205045,1974062,0.179357,2881311384,1104350520,30.786661,2.40032,3.477147,1.46,2000
328,SZ,000661,长春高新,生物制品,2000-01-04,9.4,9.8,9.35,9.72,9.42,660302,6389396.38,0.827534,1956894260.4,775574031.24,42.36611,2.755392,6.645835,4.01,2000
332,SZ,000728,国元证券,证券,2000-01-04,5.35,5.5,5.3,5.45,5.35,272081,1480603.39,0.261616,1881394500,566800000,-182.625729,1.73503,2.333283,1.06,2000
347,SZ,000617,中油资本,多元金融,2000-01-04,7.73,8.19,7.7,8.09,7.81,208000,1652392,0.64,841360000,262925000,-216.322162,4.325182,4.606248,1.71,2000
348,SZ,000858,五 粮 液,酿酒行业,2000-01-04,29.5,30.38,29.3,30.1,29.3,701781,21092245.84,0.584817,14448000000,3612000000,23.399544,6.913916,4.122339,2.19,2000
352,SZ,000568,泸州老窖,酿酒行业,2000-01-04,9.12,9.2,8.9,9.2,9,153528,1397049.14,0.124684,4498198320,1132833720,24.732546,3.204906,4.370979,1.07,2000
355,SH,600705,中航产融,多元金融,2000-01-04,7.95,8.69,7.95,8.69,7.9,3044052,25970974,2.185613,2914842902.4,1210315392,30.606615,5.133286,10.142709,5.34,2000
363,SH,600056,中国医药,医药商业,2000-01-04,16.2,16.7,16.2,16.55,16.12,221443,3660874,0.738143,1986000000,496500000,44.366742,4.920139,1.593175,1.19,2000
375,SZ,000783,长江证券,证券,2000-01-04,4.22,4.3,4.22,4.29,4.22,807328,3438945.28,0.345337,4952566188.57,1002914698.5,22.532922,2.2273,2.092749,0.63,2000
381,SZ,000003,PT金田A,综合行业,2000-01-04,5.48,5.85,5.4,5.74,5.47,1907265,10787120.12,0.994172,1913908772.16,1101187424.26,-8.492771,4.038593,3.644952,1.82,2000
382,SZ,000004,国华退,软件开发,2000-01-04,8.55,8.75,8.36,8.74,8.51,657715,5628193.1,1.578874,733956218.16,364084172.72,-8.841452,10.441233,16.008562,1.48,2000
383,SZ,000005,ST星源,环保行业,2000-01-04,6.1,6.27,6,6.24,6.04,836539,5132419.64,0.340569,3232429200,1532728173.6,16.762832,3.178412,85.948192,1.63,2000
384,SZ,000006,深振业Ａ,房地产开发,2000-01-04,9.56,9.9,9.4,9.7,9.46,319199,3088808.08,0.202371,2459838840.1,1529980262.8,23.706135,2.148221,1.403049,1.35,2000
385,SZ,000007,全新好,房地产服务,2000-01-04,8.2,8.28,7.88,8.28,8,336795,2739035.6,0.423317,1188955537.92,658764757.08,32.602562,3.313022,4.01132,1.21,2000
386,SZ,000008,神州高铁,交运设备,2000-01-04,42.35,46.46,42.35,44.91,42.3,264829,11476904.53,0.750424,3307765571.28,1584899633.43,-69.77073,33.906056,32.871489,1.42,2000
387,SZ,000009,中国宝安,综合行业,2000-01-04,3.55,3.6,3.5,3.59,3.54,2861630,10132901.26,0.493635,3442128050.78,2081144001.5,-9.002766,2.837653,5.357763,2.71,2000
388,SZ,000010,*ST美丽,工程建设,2000-01-04,7.38,7.51,7.16,7.47,7.35,256530,1898631.4,0.518233,1098220336.56,369771528.78,1217.037087,6.171751,2.161441,0.84,2000
409,SZ,000011,深物业A,房地产开发,2000-01-04,6.54,6.8,6.5,6.72,6.54,397773,2657282.02,0.435415,3640890456,613905600,240.040849,6.587763,5.662044,1.51,2000
410,SZ,000012,南  玻Ａ,玻璃玻纤,2000-01-04,5.39,5.51,5.32,5.47,5.4,279300,1522100.72,0.262358,3703055525.52,582323996.43,508.160846,1.908578,4.267979,1.91,2000
411,SZ,000013,*ST石化A,石油行业,2000-01-04,8.2,8.5,8.05,8.43,8.18,344592,2883103.36,0.805686,2177096520.45,360551091.57,322.257476,3.282378,0.807091,1.44,2000
412,SZ,000014,沙河股份,房地产开发,2000-01-04,6.25,6.47,6.18,6.39,6.27,492473,3111655.8,1.098477,572842732.5,286478716.5,-4.054454,20.316046,4.442476,1.05,2000
413,SZ,000015,PT中浩A,电子元件,2000-01-04,5.42,5.61,5.42,5.55,5.4,616991,3401068.47,2.350943,872534481,145656420,-1.982523,-1.998397,17.232668,0.9,2000
414,SZ,000016,*ST康佳A,家电行业,2000-01-04,15.8,16.4,15.7,16.26,15.8,2585988,41880136.68,1.269297,8898452835.72,3312711555.48,19.13493,4.03364,0.978248,4.43,2000
415,SZ,000017,深中华A,珠宝首饰,2000-01-04,5.63,5.64,5.45,5.64,5.37,4909978,27239256.59,6.423269,2704002136.92,431124307.2,-3.923365,11.8952,38.197255,3.05,2000
416,SZ,000018,神城A退,装修装饰,2000-01-04,11.41,12.52,11.41,12.52,11.38,367738,4461012.13,2.026998,2004162262.16,227137840,420.261631,6.756715,8.363381,1.72,2000
417,SZ,000019,深粮控股,贸易行业,2000-01-04,10.3,10.85,10.02,10.79,10.3,208546,2179871.2,0.678649,1798776083,331572384,53.983478,5.994872,20.062089,2.68,2000
418,SZ,000020,深华发Ａ,光学光电子,2000-01-04,7.17,7.42,7.15,7.32,7.19,564174,4090028.78,1.131854,2072739984,364866132,-75.624902,6.56333,12.604791,0.97,2000
419,SZ,000021,深科技,消费电子,2000-01-04,25.99,27.8,25.69,27.11,25.94,4265863,115184983.2,2.326928,19869789285.22,4969965609.87,39.1766,9.190421,5.710005,1.82,2000
420,SZ,000022,深赤湾A,航运港口,2000-01-04,7.5,7.79,7.44,7.75,7.51,187513,1434079.3,0.370579,2956756750,392150000,49.189734,2.829123,8.91396,1.68,2000
421,SZ,000023,*ST深天,水泥建材,2000-01-04,9.05,9.35,9,9.3,9.06,260129,2408354.33,0.565161,1290433032,428055173.4,49.878905,4.030267,4.343398,1.05,2000
422,SZ,000024,招商地产,房地产开发,2000-01-04,9.88,10.25,9.6,10.19,9.84,590402,5949519.76,1.158441,4039275240,519335388,31.780714,3.144423,6.776902,1.28,2000
423,SZ,000025,特  力Ａ,珠宝首饰,2000-01-04,8.25,8.67,8.1,8.66,8.23,449681,3789465,1.311268,1907638656,296982576,-97.064941,6.350403,5.954767,1.69,2000
424,SZ,000026,飞亚达,珠宝首饰,2000-01-04,7.5,7.77,7.48,7.67,7.5,169280,1295495.39,0.27865,1912269052.33,465952492.33,83.561131,3.113218,6.332174,1.39,2000
425,SZ,000027,深圳能源,电力行业,2000-01-04,7.98,8,7.71,7.97,7.8,681164,5397935.52,0.233212,7225731161.82,2327874364.18,21.213289,4.130066,4.492778,1.8,2000
426,SZ,000028,国药一致,医药商业,2000-01-04,10.78,11.66,10.78,11.66,10.6,875285,9903672.27,2.87054,1866567780,355536720,82.191809,5.315462,20.974068,2.67,2000
427,SZ,000029,深深房Ａ,房地产开发,2000-01-04,5.14,5.45,5.1,5.45,5.14,889486,4747043.36,0.601654,5513547000,805728000,-5.35993,3.853386,7.325095,2.32,2000
428,SZ,000030,富奥股份,汽车零部件,2000-01-04,5.92,5.98,5.78,5.92,5.86,409154,2394044.3,1.019752,1707446400,237527449.6,-5.415784,32.628526,1.638806,0.75,2000
429,SZ,000031,大悦城,房地产开发,2000-01-04,5.27,5.48,5.25,5.39,5.25,337951,1814665.33,0.241403,2513369812.03,754571362.93,-129.565679,2.208077,6.756423,1.34,2000
430,SZ,000032,深桑达Ａ,工程建设,2000-01-04,18.28,19.21,18.05,18.89,18.04,1087058,20562755.77,3.00032,2471038680,684411202.67,109.493093,8.358157,3.911276,3.59,2000
431,SZ,000033,新都退,旅游酒店,2000-01-04,6.69,7.03,6.1,7.01,6.69,440074,3035266.8,0.767616,2016941650.88,401883300,7350.83309,4.064132,19.272735,1.78,2000
432,SZ,000034,神州数码,计算机设备,2000-01-04,9.59,10.02,9.59,10.02,9.54,807094,7925402.46,0.953348,3117616788,848281837.32,-6.381777,66.199136,4.97887,1.17,2000
433,SZ,000035,中国天楹,环保行业,2000-01-04,22.95,23.85,22.95,23.76,23.01,345300,8113111.3,1.60979,2753479872,509652000,769.637827,13.727257,7.097401,1.18,2000
434,SZ,000036,华联控股,房地产开发,2000-01-04,7.18,7.34,7.08,7.29,7.15,592856,4291525.14,0.501931,1747437713.1,861058350,24.180848,2.373471,3.771171,1.36,2000
435,SZ,000037,深南电A,电力行业,2000-01-04,8.9,9.11,8.8,9.01,8.8,119549,1068077.03,0.361344,3211164000,298091705.4,36.516611,5.101975,7.7398,1.36,2000
436,SZ,000038,大通退,文化传媒,2000-01-04,11.15,11.56,11,11.45,11.15,262908,2981915.25,1.385671,1036064700,217244685.75,-44.952154,6.693768,5.544406,1.79,2000
437,SZ,000039,中集集团,通用设备,2000-01-04,17.14,17.68,17,17.66,17,211022,3677408.38,0.45883,6007956724,812206163.74,24.36331,3.694801,1.426955,2.95,2000
438,SZ,000040,*ST旭蓝,电力行业,2000-01-04,7.65,8.25,7.54,8.24,7.79,3926948,31511312.42,1.376535,3869449319.36,2350688824.8,45.267688,3.335672,9.810495,3.37,2000
439,SZ,000042,中洲控股,房地产开发,2000-01-04,14.25,14.5,13.91,14.47,14.22,297965,4262717.1,0.429781,3465030188.8,1003197025.74,31.689689,2.937759,3.662165,1.38,2000
440,SZ,000043,中航善达,房地产开发,2000-01-04,8.67,8.9,8.55,8.88,8.66,173839,1525274.1,0.475109,1237210191.36,324912806.4,51.214823,2.611803,1.758526,2.28,2000
441,SZ,000045,深纺织Ａ,光学光电子,2000-01-04,10.65,11.07,10.5,11.01,10.69,294491,3206868.66,1.327972,1799210160,244157760,-16.086163,7.460696,11.801519,2.02,2000
442,SZ,000046,*ST泛海,多元金融,2000-01-04,10.3,10.68,10.3,10.65,10.35,567868,5966872.24,0.583496,2182055336.25,1036476339.3,14.628002,4.22862,7.323092,1.56,2000
443,SZ,000047,ST中侨,房地产开发,2000-01-04,7.51,8.06,7.51,8,7.81,125798,990789.21,0.397296,963236656,253308664,-28.680444,3.519776,8.340304,1.45,2000
444,SZ,000048,京基智农,农牧饲渔,2000-01-04,38.48,40.95,38.3,40.42,38.47,483428,18921590.4,0.651998,11445557755.68,2996965152,434.241487,22.558067,13.924543,2.26,2000
445,SZ,000049,德赛电池,电池,2000-01-04,8.38,8.64,8.1,8.61,8.38,478367,4023577.82,1.071255,1178099067.6,384477845.22,155.488083,5.525455,31.112841,2.94,2000
446,SZ,000050,深天马Ａ,光学光电子,2000-01-04,15.8,16.35,15.4,16.3,15.74,92643,1498511.44,0.549979,1895201000,274570696.4,83.091626,5.520957,9.503341,2.47,2000
447,SZ,000055,方大集团,装修装饰,2000-01-04,14.09,14.65,13.88,14.09,14.03,212651,3049139.29,0.507474,4176276000,590424823.8,49.633484,4.895107,9.519447,1.33,2000
448,SZ,000056,*ST皇庭,房地产服务,2000-01-04,7.54,7.88,7.44,7.87,7.44,483277,3718615.25,0.883279,1738492318.08,430598802.24,637.055884,4.113894,5.251502,1.03,2000
449,SZ,000058,深 赛 格,商业百货,2000-01-04,20.8,21.1,20.72,20.98,20.95,191406,4002166.45,0.434419,12869701313.28,924384045,96.161438,9.054068,7.404332,0.91,2000
450,SZ,000059,华锦股份,石油行业,2000-01-04,4.8,4.92,4.71,4.89,4.82,278064,1348400.16,0.164536,3243171296.46,826403643,-208.697921,1.867424,2.36405,1.3,2000
451,SZ,000060,中金岭南,有色金属,2000-01-04,8.85,9.2,8.61,9.18,8.85,601932,5368309.02,0.837302,2643840000,659945426.4,24.209607,2.337842,1.463261,1.47,2000
452,SZ,000061,农 产 品,贸易行业,2000-01-04,16.08,16.45,15.8,16.42,16.04,150947,2435100.19,0.30615,2109043517.92,809587164.06,36.331034,3.947462,4.533602,1.5,2000
453,SZ,000062,深圳华强,电子元件,2000-01-04,19.8,20.75,19.52,20.33,19.89,3025407,61305903.3,4.47917,5497232000,1373168015.58,36.68332,4.805381,6.950366,3.93,2000
455,SZ,000065,北方国际,工程建设,2000-01-04,13.15,13.5,13.08,13.5,13.22,156853,2092018.2,0.801121,1080000000,264319200,68.501184,8.538254,5.478413,1.43,2000
457,SZ,000068,华控赛格,环保行业,2000-01-04,5,5.14,5,5.13,4.99,765218,3886856.87,0.340359,4032028747.08,1153361997,-52.627924,2.787966,7.460695,1.08,2000
460,SZ,000078,ST海王,医药商业,2000-01-04,18.6,19.2,18.35,19.05,18.34,570506,10793098.16,1.500147,2910840000,724471500,111.313829,14.333626,45.145613,4.19,2000
461,SZ,000088,盐 田 港,航运港口,2000-01-04,8.5,8.5,8.05,8.28,8.02,391600,3235784.58,0.313604,4843800000,1033931880,44.843682,3.41065,17.060645,1.14,2000
462,SZ,000089,深圳机场,航空机场,2000-01-04,15.25,16.09,15.18,15.92,15.58,1279711,20250708.55,0.853982,7164000000,2385647024,39.242409,6.196398,25.321283,0.88,2000
463,SZ,000090,天健集团,房地产开发,2000-01-04,16.7,17.15,16.6,17,16.55,647730,10966152.34,1.124516,3795447200,979213430,47.042692,7.918253,4.206604,1.85,2000
479,SZ,000400,许继电气,电网设备,2000-01-04,23.2,23.7,22.78,23.58,23.27,538311,12582692.1,0.599321,5574783600,2117959419.96,34.931699,6.314901,9.669558,0.23,2000
480,SZ,000401,金隅冀东,水泥建材,2000-01-04,5.28,5.34,5.25,5.34,5.26,510698,2705128.14,0.321594,4348904608.08,848002647.96,35.058926,3.172747,9.65904,1.33,2000
481,SZ,000402,金 融 街,房地产开发,2000-01-04,22,23,21.48,21.98,22.08,984010,21919314.86,3.283645,1729639170,658674660,372.412231,10.458379,10.441923,0.88,2000
482,SZ,000403,派林生物,生物制品,2000-01-04,15.54,15.92,15.3,15.83,15.54,201432,3161878.55,0.326268,2075666452.24,977314819.52,29.398109,4.776613,6.625217,0.54,2000
483,SZ,000404,长虹华意,家电行业,2000-01-04,7.08,7.19,6.92,7.1,6.92,398076,2809452.72,0.560828,1684480665.8,503958000,38.927927,3.566751,14.802927,2.85,2000
484,SZ,000405,ST鑫光,有色金属,2000-01-04,6.88,7.12,6.85,7.06,6.88,491361,3448764.1,0.445823,2689333662.88,778112597.94,64.741273,3.631157,-809.430751,1.54,2000
485,SZ,000406,石油大明,石油行业,2000-01-04,8.96,9.75,8.96,9.68,8.96,2500478,23482423.37,2.032024,1631382984,1191158654.4,43.966541,4.663042,0,6.16,2000
486,SZ,000407,胜利股份,燃气,2000-01-04,7.9,8.12,7.85,8.1,7.96,522525,4197306.17,0.505265,1764180000,837669697.2,34.01167,5.008014,1.780425,1.18,2000
488,SZ,000409,云鼎科技,互联网服务,2000-01-04,11.79,12.48,11.7,12.34,11.78,1054245,12916798.45,1.405597,2114756986.32,925541672.18,-105.912457,7.496253,-39.128075,1.52,2000
489,SZ,000410,沈阳机床,通用设备,2000-01-04,5.75,6.25,5.75,6.08,5.75,887512,5375393.77,0.655719,2072789362.24,822924352,48.474648,2.064563,3.964203,2.53,2000
490,SZ,000411,英特集团,医药商业,2000-01-04,7.43,7.89,7.43,7.88,7.74,117500,913854.21,0.373728,908169763.6,247747286.68,-13.427843,4.144274,10.816071,1.19,2000
491,SZ,000412,ST五环,综合行业,2000-01-04,5.95,6.16,5.88,6.13,5.92,435294,2652813.9,0.410008,1771335073.88,650804660.15,25.526489,3.429472,12.99971,1.79,2000
492,SZ,000413,ST旭电,光学光电子,2000-01-04,8.95,9,8.7,8.92,9.12,570410,5030421.5,1.265542,3416360000,402045808,-55.968354,8.523701,205.834975,0.37,2000
493,SZ,000415,渤海租赁,多元金融,2000-01-04,10.58,10.94,10.35,10.82,10.48,496478,5298917.64,0.520269,2523007556.72,1032521708.9,36.3952,9.379749,13.470316,1.94,2000
494,SZ,000416,*ST民控,多元金融,2000-01-04,8.06,8.55,8.04,8.52,8.04,1459547,12185687.8,2.345188,968545497.48,530249254.56,-581.33385,3.276856,3.367772,1.44,2000
495,SZ,000417,合百集团,商业百货,2000-01-04,14.98,14.98,14.39,14.85,14.66,52855,780141.55,0.225876,1119746875.5,347490000,22.420864,2.73577,1.71577,1.16,2000
496,SZ,000418,小天鹅A,电网设备,2000-01-04,14.49,14.8,14.18,14.74,14.49,156384,2280518.04,0.2172,5381630601.6,1061280000,23.892243,2.719946,2.090925,1.73,2000
497,SZ,000419,通程控股,商业百货,2000-01-04,12.35,12.82,12.35,12.82,12.37,195350,2476689.5,0.394646,2046713000,634590000,48.865823,5.848301,3.308751,0.73,2000
498,SZ,000420,吉林化纤,化纤行业,2000-01-04,6.59,6.7,6.43,6.7,6.59,918618,6058193.27,0.614983,2219407160,1000799100,23.595714,2.513536,3.012444,2.34,2000
599,SZ,000421,南京公用,燃气,2000-01-04,8.88,9.2,8.78,9.16,8.88,768606,6912861.65,1.240784,1806196325.8,567417757.2,58.303883,5.827099,8.04537,0.84,2000
600,SZ,000422,湖北宜化,化肥行业,2000-01-04,10.21,10.45,10.12,10.39,10.23,290324,2987994.93,0.347025,1942545933.65,869235213.28,18.734595,3.372054,4.780298,1.92,2000
